time,MAC,packet
2024-04-26 06:18:05.004095,fc:d9:08:4d:f8:98,"Ether / IP / UDP / DNS Ans ""b'{""nm"":""Redmi Note 10 Pro"",""as"":""[8193, 8194]"",""ip"":""94""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:05.004095,08:f8:bc:5d:89:0e,"Ether / IP / UDP / DNS Qry ""b'Android-65.local.'"" "
2024-04-26 06:18:05.099973,b2:3c:85:89:04:f2,"Ether / IP / UDP / DNS Qry ""b'lb._dns-sd._udp.local.'"" "
2024-04-26 06:18:05.106980,b2:3c:85:89:04:f2,"Ether / IPv6 / UDP / DNS Qry ""b'lb._dns-sd._udp.local.'"" "
2024-04-26 06:18:05.106980,e8:5a:8b:eb:46:9b,Ether / IPv6 / UDP / DNS Ans 
2024-04-26 06:18:05.106980,08:f8:bc:5d:89:0e,"Ether / IPv6 / UDP / DNS Qry ""b'{""nm"":""LN Redmi"",""as"":""[8194]"",""ip"":""107""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:05.106980,08:f8:bc:5d:89:0e,"Ether / IPv6 / UDP / DNS Qry ""b'{""nm"":""LN Redmi"",""as"":""[8194]"",""ip"":""107""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:05.106980,2a:93:de:ee:bb:d1,"Ether / IPv6 / UDP / DNS Qry ""b'_rdlink._tcp.local.'"" "
2024-04-26 06:18:05.106980,e8:5a:8b:eb:46:9b,Ether / IP / UDP / DNS Ans 
2024-04-26 06:18:05.106980,60:67:20:c5:70:60,"Ether / IP / UDP / DNS Qry ""b'{""nm"":""LN Redmi"",""as"":""[8194]"",""ip"":""107""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:05.106980,08:f8:bc:5d:89:0e,"Ether / IP / UDP / DNS Qry ""b'{""nm"":""LN Redmi"",""as"":""[8194]"",""ip"":""107""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:05.107033,08:f8:bc:5d:89:0e,"Ether / IP / UDP / DNS Qry ""b'{""nm"":""LN Redmi"",""as"":""[8194]"",""ip"":""107""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:05.107033,2a:93:de:ee:bb:d1,"Ether / IP / UDP / DNS Qry ""b'_rdlink._tcp.local.'"" "
2024-04-26 06:18:05.107033,14:13:33:ae:82:61,Ether / IP / UDP 100.64.129.76:58013 > 100.64.135.255:59870 / Raw
2024-04-26 06:18:05.213347,7e:b4:d2:17:13:23,"Ether / IP / UDP / DNS Ans ""[b'rpBA=CA:F4:92:8B:E0:F9', b'rpVr=430.3', b'rpAD=88270304ce8e']"" "
2024-04-26 06:18:05.213347,e8:5a:8b:eb:46:9b,Ether / IP / UDP / DNS Ans 
2024-04-26 06:18:05.213347,62:4b:41:33:07:56,Ether / IP / UDP 100.64.130.26:1900 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.213347,34:36:3b:d2:a1:0a,"Ether / IP / UDP / DNS Ans ""[b'model=MacBookPro11,3', b'osxvers=20']"" "
2024-04-26 06:18:05.213347,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:netbios_ns > 100.64.135.255:netbios_ns / NBNSHeader / Raw
2024-04-26 06:18:05.213347,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:59371 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.213347,5c:96:9d:7c:58:81,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:05.213347,3a:84:48:e3:08:c4,"Ether / IP / UDP / DNS Ans ""[b'model=D11AP']"" "
2024-04-26 06:18:05.213400,2a:d0:8e:1a:70:38,"Ether / IP / UDP / DNS Ans ""b'Honza - iPhone._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.213400,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:59372 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.213400,50:de:06:ca:5e:64,"Ether / IP / UDP / DNS Ans ""b'Matou\xc5\xa1 - MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.213400,7e:b4:d2:17:13:23,"Ether / IPv6 / UDP / DNS Ans ""[b'rpBA=CA:F4:92:8B:E0:F9', b'rpVr=430.3', b'rpAD=88270304ce8e']"" "
2024-04-26 06:18:05.213400,e8:5a:8b:eb:46:9b,Ether / IPv6 / UDP / DNS Ans 
2024-04-26 06:18:05.213400,34:36:3b:d2:a1:0a,"Ether / IPv6 / UDP / DNS Ans ""[b'model=MacBookPro11,3', b'osxvers=20']"" "
2024-04-26 06:18:05.213400,3a:84:48:e3:08:c4,"Ether / IPv6 / UDP / DNS Ans ""[b'model=D11AP']"" "
2024-04-26 06:18:05.213400,2a:d0:8e:1a:70:38,"Ether / IPv6 / UDP / DNS Ans ""b'Honza - iPhone._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.213426,50:de:06:ca:5e:64,"Ether / IPv6 / UDP / DNS Ans ""b'Matou\xc5\xa1 - MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.214198,08:f8:bc:5d:89:0e,"Ether / IP / UDP / DNS Ans ""b'Honza - MacBook Pro._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.214331,08:f8:bc:5d:89:0e,"Ether / IPv6 / UDP / DNS Ans ""b'Honza - MacBook Pro._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.217062,50:ed:3c:1a:f5:b6,"Ether / IP / UDP / DNS Ans ""[b'model=MacBookAir10,1', b'osxvers=23', b'icolor=2']"" "
2024-04-26 06:18:05.217062,50:ed:3c:1a:f5:b6,"Ether / IPv6 / UDP / DNS Ans ""[b'model=MacBookAir10,1', b'osxvers=23', b'icolor=2']"" "
2024-04-26 06:18:05.305262,4c:1d:96:39:de:83,Ether / IP / UDP 100.64.132.100:54915 > 100.64.135.255:54915 / Raw
2024-04-26 06:18:05.316116,5c:96:9d:7c:58:81,"Ether / IP / UDP / DNS Ans ""[b'model=MacBookPro9,2', b'osxvers=20']"" "
2024-04-26 06:18:05.316117,e8:5a:8b:eb:46:9b,Ether / IP / UDP / DNS Ans 
2024-04-26 06:18:05.316117,66:7d:a9:b2:80:12,"Ether / IP / UDP / DNS Ans ""b'Matou\xc5\xa1 - iPhone (3)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.316117,7c:24:99:ed:d3:3b,"Ether / IP / UDP / DNS Ans ""b'Viet\xe2\x80\x99s MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.316117,fa:62:2c:a2:15:6e,"Ether / IP / UDP / DNS Ans ""b'Michal\xe2\x80\x99s iPad._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.316117,de:ea:fa:d9:0e:6b,"Ether / IP / UDP / DNS Ans ""b'Marek\xe2\x80\x99s iPad Pro 11._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.316117,5c:96:9d:7c:58:81,"Ether / IPv6 / UDP / DNS Ans ""[b'model=MacBookPro9,2', b'osxvers=20']"" "
2024-04-26 06:18:05.316117,e8:5a:8b:eb:46:9b,Ether / IPv6 / UDP / DNS Ans 
2024-04-26 06:18:05.316188,66:7d:a9:b2:80:12,"Ether / IPv6 / UDP / DNS Ans ""b'Matou\xc5\xa1 - iPhone (3)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.316189,7c:24:99:ed:d3:3b,"Ether / IPv6 / UDP / DNS Ans ""b'Viet\xe2\x80\x99s MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.316189,fa:62:2c:a2:15:6e,"Ether / IPv6 / UDP / DNS Ans ""b'Michal\xe2\x80\x99s iPad._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.316189,de:ea:fa:d9:0e:6b,"Ether / IPv6 / UDP / DNS Ans ""b'Marek\xe2\x80\x99s iPad Pro 11._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326313,5e:47:59:20:38:34,"Ether / IP / UDP / DNS Ans ""b'Mat\xc4\x9bj - iPad._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326313,d6:20:e0:0c:ee:a7,"Ether / IP / UDP / DNS Ans ""b'iPhone (8)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.326313,f8:ff:c2:3d:c2:ef,"Ether / IP / UDP / DNS Ans ""[b'model=MacBookPro15,4', b'osxvers=23', b'ecolor=157,157,160']"" "
2024-04-26 06:18:05.326313,14:98:77:57:6c:38,"Ether / IP / UDP / DNS Ans ""b'MacOS-MacMini-dean._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326313,c0:95:6d:4a:b1:a1,"Ether / IP / UDP / DNS Ans ""b'Surjit\xe2\x80\x99s MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326313,7e:17:59:78:40:0b,"Ether / IP / UDP / DNS Ans ""b'Jakub - iPad (2)._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326313,1c:91:80:d3:4c:37,"Ether / IP / UDP / DNS Ans ""b'Patrik - MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326313,5e:47:59:20:38:34,"Ether / IPv6 / UDP / DNS Ans ""b'Mat\xc4\x9bj - iPad._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326346,d6:20:e0:0c:ee:a7,"Ether / IPv6 / UDP / DNS Ans ""b'iPhone (8)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.326346,f8:ff:c2:3d:c2:ef,"Ether / IPv6 / UDP / DNS Ans ""[b'model=MacBookPro15,4', b'osxvers=23', b'ecolor=157,157,160']"" "
2024-04-26 06:18:05.326346,14:98:77:57:6c:38,"Ether / IPv6 / UDP / DNS Ans ""b'MacOS-MacMini-dean._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326346,c0:95:6d:4a:b1:a1,"Ether / IPv6 / UDP / DNS Ans ""b'Surjit\xe2\x80\x99s MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326346,7e:17:59:78:40:0b,"Ether / IPv6 / UDP / DNS Ans ""b'Jakub - iPad (2)._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.326346,1c:91:80:d3:4c:37,"Ether / IPv6 / UDP / DNS Ans ""b'Patrik - MacBook Air._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.327147,c0:b6:f9:e5:84:ea,"Ether / IP / UDP / DNS Qry ""b'BRWEC5C68E57708.local.'"" "
2024-04-26 06:18:05.327147,c0:b6:f9:e5:84:ea,Ether / IP / UDP 100.64.135.199:61418 > 224.0.0.252:5355 / LLMNRQuery who has 'BRWEC5C68E57708.'
2024-04-26 06:18:05.327147,c0:b6:f9:e5:84:ea,"Ether / IPv6 / UDP / DNS Qry ""b'BRWEC5C68E57708.local.'"" "
2024-04-26 06:18:05.327147,c0:b6:f9:e5:84:ea,Ether / IPv6 / UDP fe80::cfff:76ca:e9d5:c54:61418 > ff02::1:3:5355 / LLMNRQuery who has 'BRWEC5C68E57708.'
2024-04-26 06:18:05.330787,06:18:ba:16:4d:35,"Ether / IP / UDP / DNS Ans ""b'iPad VD._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.330787,06:18:ba:16:4d:35,"Ether / IPv6 / UDP / DNS Ans ""b'iPad VD._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.407701,a6:23:35:19:29:70,"Ether / IP / UDP / DNS Ans ""b'Joy - iPhone (10)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.408949,a6:23:35:19:29:70,"Ether / IPv6 / UDP / DNS Ans ""b'Joy - iPhone (10)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.509647,bc:a8:a6:ce:ca:e8,Ether / IP / UDP 100.64.131.174:57024 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.516253,10:51:07:88:6a:80,"Ether / IP / UDP / DNS Qry ""b'_spotify-connect._tcp.local.'"" "
2024-04-26 06:18:05.516253,34:6f:24:86:7f:a5,Ether / IP / UDP 100.64.133.139:53525 > 100.64.135.255:51007 / Raw
2024-04-26 06:18:05.516253,6c:7e:67:ce:b8:b7,"Ether / IP / UDP / DNS Ans ""b'Filip\xe2\x80\x99s MacBook Pro._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.516254,10:51:07:88:6a:80,"Ether / IPv6 / UDP / DNS Qry ""b'_spotify-connect._tcp.local.'"" "
2024-04-26 06:18:05.516254,10:51:07:88:6a:80,"Ether / IPv6 / UDP / DNS Qry ""b'_spotify-connect._tcp.local.'"" "
2024-04-26 06:18:05.516254,10:51:07:88:6a:80,"Ether / IPv6 / UDP / DNS Qry ""b'_spotify-connect._tcp.local.'"" "
2024-04-26 06:18:05.516254,6c:7e:67:ce:b8:b7,"Ether / IPv6 / UDP / DNS Ans ""b'Filip\xe2\x80\x99s MacBook Pro._companion-link._tcp.local.'"" "
2024-04-26 06:18:05.613212,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.613212,10:51:07:88:6a:80,Ether / IPv6 / UDP fe80::c0d7:3fa8:fd8a:56db:62121 > ff02::c:1900 / Raw
2024-04-26 06:18:05.615964,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.615964,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.615964,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.615965,10:51:07:88:6a:80,Ether / IPv6 / UDP fe80::c0d7:3fa8:fd8a:56db:62121 > ff02::c:1900 / Raw
2024-04-26 06:18:05.615965,10:51:07:88:6a:80,Ether / IPv6 / UDP fe80::c0d7:3fa8:fd8a:56db:62121 > ff02::c:1900 / Raw
2024-04-26 06:18:05.715520,10:51:07:88:6a:80,Ether / IPv6 / UDP fe80::c0d7:3fa8:fd8a:56db:62121 > ff02::c:1900 / Raw
2024-04-26 06:18:05.715522,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.718951,10:51:07:88:6a:80,Ether / IPv6 / UDP fe80::c0d7:3fa8:fd8a:56db:62121 > ff02::c:1900 / Raw
2024-04-26 06:18:05.718951,10:51:07:88:6a:80,Ether / IPv6 / UDP fe80::c0d7:3fa8:fd8a:56db:62121 > ff02::c:1900 / Raw
2024-04-26 06:18:05.718951,fa:62:2c:a2:15:6e,"Ether / IPv6 / UDP / DNS Ans ""[b'rpMac=0', b'rpHN=ebb5c9ce2a8e', b'rpFl=0x30000', b'rpHA=7408dd56ce72', b'rpVr=542.1', b'rpAD=2d7f0d3eb1ce', b'rpHI=1733fb4204cb', b'rpBA=F2:A5:C7:BC:13:D3']"" "
2024-04-26 06:18:05.718951,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.718952,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.718952,fa:62:2c:a2:15:6e,"Ether / IP / UDP / DNS Ans ""[b'rpMac=0', b'rpHN=ebb5c9ce2a8e', b'rpFl=0x30000', b'rpHA=7408dd56ce72', b'rpVr=542.1', b'rpAD=2d7f0d3eb1ce', b'rpHI=1733fb4204cb', b'rpBA=F2:A5:C7:BC:13:D3']"" "
2024-04-26 06:18:05.718952,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:05.817101,c0:b6:f9:e5:84:ea,Ether / IPv6 / UDP fe80::cfff:76ca:e9d5:c54:61418 > ff02::1:3:5355 / LLMNRQuery who has 'BRWEC5C68E57708.'
2024-04-26 06:18:05.821063,c0:b6:f9:e5:84:ea,Ether / IP / UDP 100.64.135.199:61418 > 224.0.0.252:5355 / LLMNRQuery who has 'BRWEC5C68E57708.'
2024-04-26 06:18:05.821064,c0:b6:f9:e5:84:ea,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\BRWEC5C68E57708'
2024-04-26 06:18:05.919634,b2:3c:85:89:04:f2,"Ether / IP / UDP / DNS Ans ""b'iPhone (29)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.922719,b2:3c:85:89:04:f2,"Ether / IPv6 / UDP / DNS Ans ""b'iPhone (29)._rdlink._tcp.local.'"" "
2024-04-26 06:18:05.922719,60:67:20:c5:70:60,"Ether / IP / UDP / DNS Qry ""b'iPhone (29)._device-info._tcp.local.'"" "
2024-04-26 06:18:05.922719,5c:96:9d:7c:58:81,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:05.922719,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:05.922720,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:05.925287,40:ec:99:ef:c9:69,Ether / ARP who has 100.64.130.127 says 100.64.133.180 / Padding
2024-04-26 06:18:06.022538,00:c2:c6:1f:80:dd,Ether / IP / UDP 100.64.132.253:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:06.033010,00:c2:c6:1f:80:dd,Ether / IP / UDP 100.64.132.253:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:06.033010,00:c2:c6:1f:80:dd,Ether / IP / UDP 100.64.132.253:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:06.033010,00:c2:c6:1f:80:dd,Ether / IP / UDP 100.64.132.253:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:06.033010,50:ed:3c:1a:f5:b6,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033010,c0:95:6d:4a:b1:a1,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033010,c0:95:6d:4a:b1:a1,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033010,e0:cc:f8:b6:eb:21,"Ether / IP / UDP / DNS Ans ""b'Android-5.local.'"" "
2024-04-26 06:18:06.033011,f8:ff:c2:3d:c2:ef,Ether / IP / UDP 100.64.133.143:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:06.033137,60:67:20:c5:70:60,"Ether / IP / UDP / DNS Qry ""b'Android-5.local.'"" "
2024-04-26 06:18:06.033138,f8:ff:c2:3d:c2:ef,Ether / IP / UDP 100.64.133.143:netbios_dgm > 100.64.135.255:netbios_dgm / NBTDatagram / Raw
2024-04-26 06:18:06.033138,7c:24:99:ed:d3:3b,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033138,7c:24:99:ed:d3:3b,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033138,50:de:06:ca:5e:64,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033138,50:de:06:ca:5e:64,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.033138,e0:cc:f8:b6:eb:21,"Ether / IPv6 / UDP / DNS Ans ""b'Android-5.local.'"" "
2024-04-26 06:18:06.125235,a6:04:90:52:97:80,"Ether / IP / UDP / DNS Qry ""b'_spotify-social-listening._tcp.local.'"" "
2024-04-26 06:18:06.125237,a6:04:90:52:97:80,"Ether / IPv6 / UDP / DNS Qry ""b'_spotify-social-listening._tcp.local.'"" "
2024-04-26 06:18:06.128065,08:f8:bc:5d:89:0e,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.128066,08:f8:bc:5d:89:0e,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.226476,e0:cc:f8:b6:eb:21,Ether / IP / UDP / DNS Ans 
2024-04-26 06:18:06.230498,e0:cc:f8:b6:eb:21,Ether / IPv6 / UDP / DNS Ans 
2024-04-26 06:18:06.230498,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:59371 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.230498,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:59372 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.298928,4c:1d:96:39:de:83,Ether / IP / UDP 100.64.132.100:54915 > 100.64.135.255:54915 / Raw
2024-04-26 06:18:06.299100,60:e9:aa:5c:f6:87,Ether / IP / UDP 100.64.131.129:56109 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.329306,c0:b6:f9:e5:84:ea,"Ether / IP / UDP / DNS Qry ""b'BRWEC5C68E57708.local.'"" "
2024-04-26 06:18:06.339336,c0:b6:f9:e5:84:ea,"Ether / IPv6 / UDP / DNS Qry ""b'BRWEC5C68E57708.local.'"" "
2024-04-26 06:18:06.431355,60:e9:aa:5c:f6:87,Ether / IP / UDP 100.64.131.129:56116 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.437948,5c:96:9d:7c:58:81,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.437949,5c:96:9d:7c:58:81,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.437949,50:de:06:ca:5e:64,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.437949,50:de:06:ca:5e:64,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.441832,7c:24:99:ed:d3:3b,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.441832,7c:24:99:ed:d3:3b,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.479638,30:03:c8:8e:35:6b,Ether / IP / UDP 100.64.134.238:49915 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.489536,08:f8:bc:5d:89:0e,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.494741,08:f8:bc:5d:89:0e,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.494741,c0:b6:f9:e5:84:ea,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\BRWEC5C68E57708'
2024-04-26 06:18:06.494741,50:ed:3c:1a:f5:b6,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.494741,50:ed:3c:1a:f5:b6,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.509521,62:4b:41:33:07:56,"Ether / IP / UDP / DNS Qry ""b'1.128.64.100.in-addr.arpa.'"" "
2024-04-26 06:18:06.513238,c0:95:6d:4a:b1:a1,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.514709,c0:95:6d:4a:b1:a1,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:06.531237,bc:6e:e2:b7:66:be,Ether / IP / UDP 100.64.132.86:61881 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.539548,bc:6e:e2:b7:66:be,Ether / IP / UDP 100.64.132.86:61882 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.539548,bc:6e:e2:b7:66:be,Ether / IP / UDP 100.64.132.86:61883 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.547887,40:74:e0:50:f3:7a,Ether / IP / UDP 100.64.129.82:62654 > 100.64.135.255:59870 / Raw
2024-04-26 06:18:06.549737,40:74:e0:50:f3:7a,Ether / IP / UDP 100.64.129.82:62655 > 100.64.135.255:59870 / Raw
2024-04-26 06:18:06.737805,40:ec:99:ef:c9:69,Ether / ARP who has 100.64.130.127 says 100.64.133.180 / Padding
2024-04-26 06:18:06.738954,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:62123 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:06.739692,9c:28:f7:8b:de:94,"Ether / IP / UDP / DNS Ans ""b'{""nm"":""Redmi Note 8 Pro"",""as"":""[8193, 8194]"",""ip"":""231""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:06.842267,50:50:a4:72:1c:8a,"Ether / IP / UDP / DNS Ans ""b'Android-65.local.'"" "
2024-04-26 06:18:06.844138,50:50:a4:72:1c:8a,"Ether / IPv6 / UDP / DNS Ans ""b'Android-65.local.'"" "
2024-04-26 06:18:06.844139,60:67:20:c5:70:60,"Ether / IP / UDP / DNS Qry ""b'Android-65.local.'"" "
2024-04-26 06:18:06.944258,fc:d9:08:4d:f8:98,"Ether / IPv6 / UDP / DNS Ans ""b'{""nm"":""Redmi Note 10 Pro"",""as"":""[8193, 8194]"",""ip"":""94""}._mi-connect._udp.local.'"" "
2024-04-26 06:18:07.046088,6e:b3:e5:f1:5a:40,Ether / IP / UDP 100.64.133.7:64750 > 100.64.135.255:59870 / Raw
2024-04-26 06:18:07.051235,6e:b3:e5:f1:5a:40,Ether / IP / UDP 100.64.133.7:64751 > 100.64.135.255:59870 / Raw
2024-04-26 06:18:07.159961,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:59371 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:07.175934,10:51:07:88:6a:80,Ether / IP / UDP 100.64.130.127:59372 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:07.181951,64:5d:86:90:a2:18,"Ether / IPv6 / UDP / DNS Qry ""b'_ipps._tcp.local.'"" "
2024-04-26 06:18:07.197650,64:5d:86:90:a2:18,"Ether / IP / UDP / DNS Qry ""b'_ipps._tcp.local.'"" "
2024-04-26 06:18:07.200546,60:67:20:c5:70:60,"Ether / IP / UDP / DNS Qry ""b'HP LaserJet 400 colorMFP M475dn @ nbblahapmac._ipps._tcp.local.'"" "
2024-04-26 06:18:07.243182,4c:1d:96:39:de:83,Ether / IP / UDP 100.64.132.100:54915 > 100.64.135.255:54915 / Raw
2024-04-26 06:18:07.254384,c0:b6:f9:e5:84:ea,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\BRWEC5C68E57708'
2024-04-26 06:18:07.259939,50:de:06:ca:5e:64,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:07.259940,50:de:06:ca:5e:64,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:07.303037,60:e9:aa:5c:f6:87,Ether / IP / UDP 100.64.131.129:56109 > 239.255.255.250:1900 / Raw
2024-04-26 06:18:07.307884,50:ed:3c:1a:f5:b6,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:07.308647,50:ed:3c:1a:f5:b6,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
2024-04-26 06:18:07.314250,5c:96:9d:7c:58:81,Ether / IP / UDP / NBNSHeader / NBNSQueryRequest who has '\\WORKGROUP'
